ID, batch, SimulationNumber, MainIteration, SubIteration, StepNumber, SimplePaybackYrs, EnergyTotal, UtilBillNoPVRevenueDoll, UtilRevenuePVDoll, UtilBillNetDoll, UtilCostElecDoll, UtilCostGasDoll, UtilCostPropaneDoll, UtilCostOilDoll, EnergyPVkWh, EnergyHeatingGJ, EnergyCoolingGJ, EnergyVentGJ, EnergyDHWGJ, EnergyPlugGJ, FuelEleckWh, FuelNaturalGasM3, FuelOilL, UpgradeCostDoll, PVSizekW, PEAKHeatingW, ERS-Value, NumTries, PeakCoolingW, GrossHeatingGJ, AuxHeatingReqGJ, RefEnTotalGJ, FloorArea_m2, TEDI_kWh_m2, MEUI_kWh_m2, GOtag:Opt-Location, GOtag:Opt-Archetype, GOtag:Opt-ACH, GOtag:Opt-GenericWall_1Layer_definitions, GOtag:Opt-H2KFoundation, GOtag:Opt-ExposedFloor, GOtag:Opt-Ceilings, GOtag:Opt-CasementWindows, GOtag:Opt-DHWSystem, GOtag:Opt-DWHRSystem, GOtag:Opt-HVACSystem, GOtag:Opt-HRVSpec, GOtag:Opt-StandoffPV, GOtag:Opt-H2K-PV, GOtag:RoofPitch, GOtag:GOconfig_rotate, , status
348, 1, 690, 6, 1, 39, 3853.7, 68.7, 3161.91, 0.0, 3161.91, 3161.91, 0.0, 0.0, 0.0, 0.0, 28.5, 2.1, 2.4, 7.6, 31.5, 20128.2, 0.0, 0.0, 17294.0, 0.0, 10136.5, 0.0, 1.0, 10979.7, 112.0, 61.3, 0.0, 0.2, 85102.1, 56321.9, Ottawa, MediumSFD, ACH_0_6, DblStud_12in_cell_R-41, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR60, DoubleLowEHardCoatAirFill, ElectricHP, DWHR-eff-30, GSHP, HRV_60, NoPV, NA, NA, S, Generation39., 
349, 1, 691, 7, 1, 39, 2684.3, 105.7, 2605.32, 0.0, 2605.32, 1929.52, 675.8, 0.0, 0.0, 0.0, 69.2, 0.0, 2.4, 8.4, 31.5, 11840.5, 1849.5, 0.0, 1974.0, 0.0, 11013.3, 0.0, 1.0, 11044.7, 113.0, 63.2, 0.0, 0.2, 87729.3, 111063.7, Ottawa, MediumSFD, ACH_2_0, Stud_2x4_2in_XPS_R-24, Rigid+BattR30-R10BSlab, NA, CeilR60, DoubleLowEHardCoatArgFill, ElectricHP, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation39., 
350, 1, 692, 8, 1, 39, 3577.3, 79.1, 3148.8, 0.0, 3148.8, 2776.44, 372.36, 0.0, 0.0, 0.0, 28.0, 1.0, 2.4, 20.3, 31.5, 17535.9, 546.4, 0.0, 10711.5, 0.0, 9929.4, 0.0, 1.0, 10375.2, 97.0, 60.2, 0.0, 0.2, 83567.8, 71893.2, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_R22, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR50, LG-i89-Triple-A, BaseDHW, DWHR-eff-55, GSHP, HRV_81, NoPV, NA, NA, S, Generation39., 
351, 1, 693, 9, 1, 39, 2904.3, 122.3, 2424.14, 0.0, 2424.14, 1584.71, 839.43, 0.0, 0.0, 0.0, 79.9, 0.0, 2.4, 15.2, 31.5, 9521.7, 2545.4, 0.0, 12003.0, 0.0, 11664.4, 0.0, 1.0, 10763.4, 126.0, 73.1, 0.0, 0.2, 101511.5, 135463.1, Ottawa, MediumSFD, ACH_1_5, DblStud_12in_cell_R-41, OBCminR12-Slab0R, NA, CeilR80, DoubleLowEHardCoatAirFill, GasInstantaneous, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation39., 
352, 1, 703, 1, 1, 40, 3697.2, 88.9, 3571.81, 0.0, 3571.81, 3199.12, 372.68, 0.0, 0.0, 0.0, 37.0, 2.0, 2.4, 20.4, 31.5, 20378.5, 547.8, 0.0, 3134.0, 0.0, 11406.5, 0.0, 1.0, 10728.0, 118.0, 63.6, 0.0, 0.2, 88277.2, 85865.1, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1in_XPS_R-23, OBCminR12-Slab0R, NA, CeilR90, DoubleLowEHardCoatArgFill, BaseDHW, DWHR-eff-55, CCASHP, HRV_81, NoPV, NA, NA, S, Generation40., 
353, 1, 704, 2, 1, 40, 2390.8, 99.6, 2270.13, 0.0, 2270.13, 1579.56, 690.57, 0.0, 0.0, 0.0, 56.0, 0.0, 2.4, 15.2, 31.5, 9487.0, 1905.9, 0.0, 3016.0, 0.0, 9158.6, 0.0, 1.0, 10818.4, 98.0, 51.0, 0.0, 0.2, 70860.6, 102213.1, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R24BSlab, NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation40., 
354, 1, 705, 3, 1, 40, 4127.5, 90.1, 3750.02, 0.0, 3750.02, 3399.81, 350.21, 0.0, 0.0, 0.0, 41.8, 2.1, 2.4, 16.9, 31.5, 21728.1, 453.6, 0.0, 9436.0, 0.0, 12589.2, 0.0, 1.0, 11041.4, 122.0, 71.1, 0.0, 0.2, 98703.1, 87738.3, Ottawa, MediumSFD, NA, DblStud_12in_cell_R-41, Rigid+BattR30-R10BSlab, NA, CeilR90, DoubleLowEHardCoatArgFill, GasInstantaneous, none, CCASHP, HRV_60, NoPV, NA, NA, S, Generation40., 
355, 1, 706, 4, 1, 40, 3541.5, 83.2, 3297.94, 0.0, 3297.94, 2920.05, 377.89, 0.0, 0.0, 0.0, 31.4, 1.1, 2.4, 21.2, 31.5, 18501.7, 569.6, 0.0, 6090.0, 0.0, 10617.8, 0.0, 1.0, 10260.1, 109.0, 67.8, 0.0, 0.2, 94110.7, 77904.5, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_R16, OBCminR12-Slab0R, NA, CeilR80, LG-HP-Double, BaseDHW, DWHR-eff-42, GSHP, HRV_81, NoPV, NA, NA, S, Generation40., 
356, 1, 707, 5, 1, 40, 2497.5, 101.7, 2284.44, 0.0, 2284.44, 1579.66, 704.77, 0.0, 0.0, 0.0, 52.3, 0.0, 2.4, 21.1, 31.5, 9487.7, 1965.0, 0.0, 5326.0, 0.0, 7577.3, 0.0, 1.0, 10467.9, 85.0, 48.2, 0.0, 0.2, 66943.5, 105274.9, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1in_XPS_R-23, Rigid+BattR30-R10BSlab, NA, CeilR90, LG-i89-Triple-A, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation40., 
357, 1, 708, 6, 1, 40, 2594.2, 116.2, 2382.39, 0.0, 2382.39, 1582.36, 800.03, 0.0, 0.0, 0.0, 65.1, 0.0, 2.4, 23.6, 31.5, 9505.8, 2373.9, 0.0, 5296.0, 0.0, 9131.6, 0.0, 1.0, 10368.6, 98.0, 59.8, 0.0, 0.2, 83092.0, 126510.5, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1.5in_XPS_R-25, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-i89-Triple-A, BaseDHW, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation40., 
358, 1, 709, 7, 1, 40, 2699.5, 98.1, 2501.56, 0.0, 2501.56, 1866.56, 635.0, 0.0, 0.0, 0.0, 62.6, 0.0, 2.4, 6.9, 31.5, 11417.1, 1674.6, 0.0, 4949.0, 0.0, 11052.4, 0.0, 1.0, 10813.5, 104.0, 56.9, 0.0, 0.2, 78990.2, 99902.0, Ottawa, MediumSFD, NA, Stud_2x6_2in_XPS_R-29, Rigid+BattR30-R24BSlab, NA, CeilR70, HG-i89-Triple-B, ElectricHP, DWHR-eff-55, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation40., 
359, 1, 710, 8, 1, 40, 3425.7, 77.9, 3296.15, 0.0, 3296.15, 2960.25, 335.9, 0.0, 0.0, 0.0, 31.4, 1.9, 2.4, 14.7, 31.5, 18772.1, 393.7, 0.0, 3239.0, 0.0, 9959.1, 0.0, 1.0, 10561.7, 102.0, 53.5, 0.0, 0.2, 74296.3, 69908.3, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_R20, OBCminR12-Slab0R, NA, CeilR90, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-42, CCASHP, HRV_81, NoPV, NA, NA, S, Generation40., 
360, 1, 711, 9, 1, 40, 3854.7, 79.3, 3624.66, 0.0, 3624.66, 3624.66, 0.0, 0.0, 0.0, 0.0, 40.4, 1.5, 2.4, 7.6, 31.5, 23240.2, 0.0, 0.0, 5750.0, 0.0, 10498.3, 0.0, 1.0, 10379.3, 113.0, 70.3, 0.0, 0.2, 97648.4, 72023.8, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_2in_XPS_R-29, OBCminR12-Slab0R, NA, CeilR90, MG-i89-Double, ElectricHP, DWHR-eff-30, CCASHP, HRV_60, NoPV, NA, NA, S, Generation40., 
361, 1, 721, 1, 1, 41, 2448.7, 107.0, 2319.89, 0.0, 2319.89, 1581.06, 738.83, 0.0, 0.0, 0.0, 65.1, 0.0, 2.4, 13.9, 31.5, 9497.1, 2114.1, 0.0, 3221.0, 0.0, 11026.1, 0.0, 1.0, 10881.7, 106.0, 59.2, 0.0, 0.2, 82202.7, 113031.5, Ottawa, MediumSFD, NA, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R10BSlab, NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-55, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation41., 
362, 1, 722, 2, 1, 41, 3387.3, 84.2, 3254.04, 0.0, 3254.04, 2860.74, 393.3, 0.0, 0.0, 0.0, 30.1, 1.0, 2.4, 23.6, 31.5, 18102.8, 634.2, 0.0, 3331.0, 0.0, 9944.0, 0.0, 1.0, 10375.0, 103.0, 64.9, 0.0, 0.2, 90190.1, 79270.2, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_2in_XPS_R-29, OBCminR12-Slab24R, NA, CeilR90, LG-i89-Triple-A, BaseDHW, none, GSHP, HRV_60, NoPV, NA, NA, S, Generation41., 
363, 1, 723, 3, 1, 41, 2847.5, 113.9, 2365.95, 0.0, 2365.95, 1581.89, 784.06, 0.0, 0.0, 0.0, 69.3, 0.0, 2.4, 16.9, 31.5, 9502.7, 2307.5, 0.0, 12038.0, 0.0, 11136.6, 0.0, 1.0, 10934.4, 112.0, 63.3, 0.0, 0.2, 87897.9, 123062.6, Ottawa, MediumSFD, ACH_1_75, DblStud_12in_cell_R-41, Rigid+BattR30-R24BSlab, NA, CeilR50, DoubleLowESoftCoatArgFill, GasInstantaneous, none, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation41., 
364, 1, 724, 4, 1, 41, 3395.8, 77.3, 3266.23, 0.0, 3266.23, 2930.33, 335.9, 0.0, 0.0, 0.0, 31.2, 1.5, 2.4, 14.7, 31.5, 18570.8, 393.7, 0.0, 3239.0, 0.0, 11599.7, 0.0, 1.0, 10699.3, 107.0, 66.6, 0.0, 0.2, 92477.7, 69053.6, Ottawa, MediumSFD, NA, Stud_2x6_1in_XPS_R-23, Rigid+BattR30-R10BSlab, NA, CeilR50, MG-i89-Double, GasInstantaneous, DWHR-eff-42, GSHP, HRV_81, NoPV, NA, NA, S, Generation41., 
365, 1, 725, 5, 1, 41, 3218.7, 73.1, 3064.51, 0.0, 3064.51, 2724.98, 339.53, 0.0, 0.0, 0.0, 25.7, 2.0, 2.4, 15.2, 31.5, 17189.9, 408.9, 0.0, 3854.0, 0.0, 10919.9, 0.0, 1.0, 10881.7, 100.0, 53.9, 0.0, 0.2, 74928.9, 62810.3, Ottawa, MediumSFD, NA, Stud_2x6_1in_XPS_R-23, Rigid+BattR30-R10BSlab, NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, DWHR-eff-30, GSHP, HRV_81, NoPV, NA, NA, S, Generation41., 
366, 1, 726, 6, 1, 41, 3708.1, 84.0, 3248.34, 0.0, 3248.34, 2855.07, 393.27, 0.0, 0.0, 0.0, 28.7, 2.1, 2.4, 23.6, 31.5, 18064.7, 634.0, 0.0, 11495.0, 0.0, 10649.7, 0.0, 1.0, 10951.7, 115.0, 61.3, 0.0, 0.2, 85138.6, 78797.3, Ottawa, MediumSFD, ACH_1_0, DblStud_12in_cell_R-41, OBCminR12-Slab24R, NA, CeilR60, DoubleLowEHardCoatArgFill, BaseDHW, none, GSHP, HRV_60, NoPV, NA, NA, S, Generation41., 
367, 1, 727, 7, 1, 41, 2982.2, 107.7, 2619.28, 0.0, 2619.28, 1930.08, 689.2, 0.0, 0.0, 0.0, 71.3, 0.0, 2.4, 8.4, 31.5, 11844.2, 1906.9, 0.0, 9072.0, 0.0, 11019.6, 0.0, 1.0, 10943.3, 116.0, 65.2, 0.0, 0.2, 90613.2, 114049.9, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_1in_XPS_R-23, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR80, DoubleLowEHardCoatArgFill, ElectricHP, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation41., 
368, 1, 728, 8, 1, 41, 3861.8, 80.7, 3188.05, 0.0, 3188.05, 2810.46, 377.59, 0.0, 0.0, 0.0, 28.5, 1.3, 2.4, 21.2, 31.5, 17764.7, 568.3, 0.0, 16844.0, 0.0, 8151.1, 0.0, 1.0, 10411.1, 86.0, 49.5, 0.0, 0.2, 68743.5, 74157.2, Ottawa, MediumSFD, ACH_0_6, SIPS_10.5in_EPS_R-38, Rigid+BattR30-R24BSlab, NA, CeilR50, LG-i89-Triple-A, BaseDHW, DWHR-eff-42, CCASHP, HRV_81, NoPV, NA, NA, S, Generation41., 
369, 1, 729, 9, 1, 41, 2817.1, 124.2, 2435.57, 0.0, 2435.57, 1583.68, 851.89, 0.0, 0.0, 0.0, 75.3, 0.0, 2.4, 21.8, 31.5, 9514.7, 2597.7, 0.0, 9538.0, 0.0, 11805.6, 0.0, 1.0, 10979.7, 123.0, 68.9, 0.0, 0.2, 95731.2, 138134.7, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_R18, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR60, DoubleLowEHardCoatAirFill, BaseDHW, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation41., 
370, 1, 739, 1, 1, 42, 3758.9, 73.2, 3359.45, 0.0, 3359.45, 3359.45, 0.0, 0.0, 0.0, 0.0, 34.1, 2.0, 2.4, 6.9, 31.5, 21456.7, 0.0, 0.0, 9986.0, 0.0, 9661.0, 0.0, 1.0, 10891.9, 107.0, 58.6, 0.0, 0.2, 81448.5, 62953.3, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1.5in_XPS_R-25, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, DoubleLowESoftCoatArgFill, ElectricHP, DWHR-eff-55, CCASHP, HRV_60, NoPV, NA, NA, S, Generation42., 
371, 1, 740, 2, 1, 42, 3529.7, 75.2, 3445.27, 0.0, 3445.27, 3445.27, 0.0, 0.0, 0.0, 0.0, 35.5, 2.0, 2.4, 7.6, 31.5, 22033.8, 0.0, 0.0, 2111.0, 0.0, 10375.4, 0.0, 1.0, 10991.2, 109.0, 60.5, 0.0, 0.2, 83991.9, 65836.2, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R10BSlab, NA, CeilR90, DoubleLowESoftCoatArgFill, ElectricHP, DWHR-eff-30, CCASHP, HRV_60, NoPV, NA, NA, S, Generation42., 
372, 1, 741, 3, 1, 42, 2483.9, 101.4, 2281.77, 0.0, 2281.77, 1579.57, 702.21, 0.0, 0.0, 0.0, 58.4, 0.0, 2.4, 14.7, 31.5, 9487.1, 1956.1, 0.0, 5054.0, 0.0, 10078.0, 0.0, 1.0, 11041.4, 102.0, 53.2, 0.0, 0.2, 73881.6, 104809.9, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_2in_XPS_R-29, Rigid+BattR30-R10BSlab, NA, CeilR90, DoubleLowEHardCoatArgFill, GasInstantaneous, DWHR-eff-42, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation42., 
373, 1, 742, 4, 1, 42, 2851.1, 88.8, 2452.53, 0.0, 2452.53, 1880.73, 571.8, 0.0, 0.0, 0.0, 52.5, 0.0, 2.4, 7.3, 31.5, 11512.4, 1402.0, 0.0, 9964.0, 0.0, 7545.2, 0.0, 1.0, 10368.6, 82.0, 48.1, 0.0, 0.2, 66786.4, 86277.8, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1.5in_XPS_R-25, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-i89-Triple-A, ElectricHP, DWHR-eff-42, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation42., 
374, 1, 743, 5, 1, 42, 2591.6, 112.0, 2353.97, 0.0, 2353.97, 1581.96, 772.01, 0.0, 0.0, 0.0, 62.5, 0.0, 2.4, 21.8, 31.5, 9503.1, 2253.8, 0.0, 5941.0, 0.0, 8657.0, 0.0, 1.0, 10509.2, 97.0, 57.5, 0.0, 0.2, 79802.1, 120285.4, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R24BSlab, NA, CeilR90, LG-HP-Double, BaseDHW, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation42., 
375, 1, 744, 6, 1, 42, 2638.7, 112.8, 2358.72, 0.0, 2358.72, 1581.51, 777.21, 0.0, 0.0, 0.0, 64.7, 0.0, 2.4, 20.3, 31.5, 9500.1, 2276.9, 0.0, 6999.0, 0.0, 10308.9, 0.0, 1.0, 10629.5, 103.0, 59.3, 0.0, 0.2, 82297.4, 121467.8, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_3in_XPS_R-34, Rigid+BattR30-R24BSlab, NA, CeilR90, MG-i89-Double, BaseDHW, DWHR-eff-55, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation42., 
376, 1, 745, 7, 1, 42, 2763.8, 86.8, 2477.36, 0.0, 2477.36, 1925.53, 551.84, 0.0, 0.0, 0.0, 49.3, 0.0, 2.4, 8.4, 31.5, 11813.6, 1317.4, 0.0, 7161.0, 0.0, 8039.9, 0.0, 1.0, 10818.4, 91.0, 44.8, 0.0, 0.2, 62280.9, 83405.3, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_2in_XPS_R-29, Rigid+BattR30-R24BSlab, NA, CeilR50, HG-i89-Triple-B, ElectricHP, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation42., 
377, 1, 746, 8, 1, 42, 2711.8, 98.6, 2263.05, 0.0, 2263.05, 1578.83, 684.22, 0.0, 0.0, 0.0, 53.3, 0.0, 2.4, 16.9, 31.5, 9482.1, 1878.2, 0.0, 11220.0, 0.0, 9064.7, 0.0, 1.0, 10881.7, 95.0, 48.4, 0.0, 0.2, 67236.9, 100755.8, Ottawa, MediumSFD, ACH_1_75, DblStud_12in_cell_R-41, Rigid+BattR30-R10BSlab, NA, CeilR50, HG-i89-Triple-B, GasInstantaneous, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation42., 
378, 1, 747, 9, 1, 42, 2695.1, 99.4, 2563.91, 0.0, 2563.91, 1929.5, 634.42, 0.0, 0.0, 0.0, 62.5, 0.0, 2.4, 8.4, 31.5, 11840.3, 1671.2, 0.0, 3280.0, 0.0, 8738.2, 0.0, 1.0, 10467.9, 92.0, 57.5, 0.0, 0.2, 79911.4, 101837.8, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_1in_XPS_R-23, Rigid+BattR30-R10BSlab, NA, CeilR90, LG-i89-Triple-A, ElectricHP, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation42., 
379, 1, 757, 1, 1, 43, 4114.2, 97.0, 3877.0, 0.0, 3877.0, 3495.5, 381.51, 0.0, 0.0, 0.0, 45.1, 1.3, 2.4, 21.8, 31.5, 22371.6, 584.7, 0.0, 5931.0, 0.0, 12150.4, 0.0, 1.0, 10473.2, 118.0, 77.8, 0.0, 0.2, 108073.0, 98017.1, Ottawa, MediumSFD, NA, Stud_2x6_1.5in_XPS_R-25, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-HP-Double, BaseDHW, DWHR-eff-30, CCASHP, HRV_60, NoPV, NA, NA, S, Generation43., 
380, 1, 758, 2, 1, 43, 3297.0, 74.3, 2907.86, 0.0, 2907.86, 2530.23, 377.63, 0.0, 0.0, 0.0, 21.0, 1.9, 2.4, 21.2, 31.5, 15880.2, 568.5, 0.0, 9729.0, 0.0, 8355.9, 0.0, 1.0, 10785.4, 93.0, 44.6, 0.0, 0.2, 61939.1, 64527.0, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_3in_XPS_R-34, OBCminR12-Slab24R, NA, CeilR60, HG-i89-Triple-B, BaseDHW, DWHR-eff-42, GSHP, HRV_60, NoPV, NA, NA, S, Generation43., 
381, 1, 759, 3, 1, 43, 3012.6, 60.3, 2798.72, 0.0, 2798.72, 2798.72, 0.0, 0.0, 0.0, 0.0, 19.1, 1.9, 2.4, 8.4, 31.5, 17685.8, 0.0, 0.0, 5346.0, 0.0, 7692.4, 0.0, 1.0, 10881.7, 85.0, 40.5, 0.0, 0.2, 56303.8, 44149.5, Ottawa, MediumSFD, ACH_0_6, Stud_2x6_1.5in_XPS_R-25, Rigid+BattR30-R10BSlab, NA, CeilR50, HG-i89-Triple-B, ElectricHP, none, GSHP, HRV_60, NoPV, NA, NA, S, Generation43., 
382, 1, 760, 4, 1, 43, 3968.8, 75.9, 3477.28, 0.0, 3477.28, 3477.28, 0.0, 0.0, 0.0, 0.0, 36.3, 1.3, 2.4, 8.4, 31.5, 22249.1, 0.0, 0.0, 12287.0, 0.0, 9524.2, 0.0, 1.0, 10573.6, 99.0, 62.6, 0.0, 0.2, 86903.3, 67163.1, Ottawa, MediumSFD, ACH_1_75, DblStud_12in_cell_R-41, Rigid+BattR30-R10BSlab, NA, CeilR80, LG-HP-Double, ElectricHP, none, CCASHP, HRV_60, NoPV, NA, NA, S, Generation43., 
383, 1, 761, 5, 1, 43, 3600.2, 82.0, 3470.67, 0.0, 3470.67, 3134.77, 335.9, 0.0, 0.0, 0.0, 35.5, 2.0, 2.4, 14.7, 31.5, 19945.7, 393.7, 0.0, 3239.0, 0.0, 11107.6, 0.0, 1.0, 10997.7, 109.0, 60.7, 0.0, 0.2, 84291.0, 75749.4, Ottawa, MediumSFD, ACH_2_0, Stud_2x6_1in_XPS_R-23, Rigid+BattR30-R10BSlab, NA, CeilR50, DoubleLowESoftCoatArgFill, GasInstantaneous, DWHR-eff-42, CCASHP, HRV_81, NoPV, NA, NA, S, Generation43., 
384, 1, 762, 6, 1, 43, 2753.0, 122.5, 2424.51, 0.0, 2424.51, 1583.63, 840.87, 0.0, 0.0, 0.0, 73.5, 0.0, 2.4, 21.8, 31.5, 9514.4, 2550.3, 0.0, 8213.0, 0.0, 11469.1, 0.0, 1.0, 10895.2, 120.0, 67.4, 0.0, 0.2, 93563.7, 135682.1, Ottawa, MediumSFD, ACH_1_75, Stud_2x4_2in_XPS_R-24, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR60, DoubleLowESoftCoatArgFill, BaseDHW, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation43., 
385, 1, 763, 7, 1, 43, 2616.2, 137.4, 2524.42, 0.0, 2524.42, 1585.76, 938.66, 0.0, 0.0, 0.0, 89.8, 0.0, 2.4, 21.2, 31.5, 9528.7, 2971.2, 0.0, 2294.0, 0.0, 14298.5, 0.0, 1.0, 10768.8, 138.0, 81.7, 0.0, 0.2, 113490.6, 157520.8, Ottawa, MediumSFD, NA, Stud_2x6_1in_XPS_R-23, OBCminR12-Slab0R, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation43., 
386, 1, 764, 8, 1, 43, 2696.2, 120.6, 2412.21, 0.0, 2412.21, 1583.77, 828.44, 0.0, 0.0, 0.0, 72.2, 0.0, 2.4, 21.2, 31.5, 9515.3, 2496.7, 0.0, 7100.0, 0.0, 10118.4, 0.0, 1.0, 10473.2, 107.0, 66.3, 0.0, 0.2, 92139.1, 132913.5, Ottawa, MediumSFD, ACH_1_75, Stud_2x6_R20, 4in_Ext_Rigid_XPS_R10_under, NA, CeilR90, LG-HP-Double, BaseDHW, DWHR-eff-42, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation43., 
387, 1, 765, 9, 1, 43, 2611.6, 133.7, 2499.6, 0.0, 2499.6, 1584.74, 914.86, 0.0, 0.0, 0.0, 83.6, 0.0, 2.4, 23.6, 31.5, 9521.8, 2868.6, 0.0, 2801.0, 0.0, 13501.9, 0.0, 1.0, 11082.3, 131.0, 76.3, 0.0, 0.2, 105967.0, 152178.9, Ottawa, MediumSFD, NA, Stud_2x6_R18, Rigid+BattR30-R10BSlab, NA, CeilR50, DoubleLowEHardCoatAirFill, BaseDHW, none, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation43., 
388, 1, 775, 1, 1, 44, 2864.2, 128.8, 2467.63, 0.0, 2467.63, 1586.22, 881.41, 0.0, 0.0, 0.0, 87.3, 0.0, 2.4, 14.7, 31.5, 9531.8, 2726.8, 0.0, 9914.0, 0.0, 13255.4, 0.0, 1.0, 10901.5, 131.0, 80.0, 0.0, 0.2, 111099.3, 144898.2, Ottawa, MediumSFD, NA, DblStud_12in_cell_R-41, OBCminR12-Slab24R, NA, CeilR60, DoubleLowESoftCoatArgFill, GasInstantaneous, DWHR-eff-42, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation44., 
389, 1, 776, 2, 1, 44, 2828.5, 130.5, 2744.82, 0.0, 2744.82, 1900.84, 843.98, 0.0, 0.0, 0.0, 96.2, 0.0, 2.4, 7.6, 31.5, 11647.6, 2571.2, 0.0, 2091.0, 0.0, 14169.0, 0.0, 1.0, 10768.8, 142.0, 87.8, 0.0, 0.2, 121911.8, 147427.0, Ottawa, MediumSFD, NA, Stud_2x6_1.5in_XPS_R-25, OBCminR12-Slab0R, NA, CeilR50, DoubleLowEHardCoatAirFill, ElectricHP, DWHR-eff-30, gas-furnace-ecm, HRV_60, NoPV, NA, NA, S, Generation44., 
390, 1, 777, 3, 1, 44, 2752.4, 102.8, 2557.17, 0.0, 2557.17, 1894.78, 662.39, 0.0, 0.0, 0.0, 67.0, 0.0, 2.4, 7.6, 31.5, 11606.8, 1791.8, 0.0, 4881.0, 0.0, 10718.8, 0.0, 1.0, 10899.4, 110.0, 61.2, 0.0, 0.2, 85043.4, 106909.6, Ottawa, MediumSFD, ACH_1_5, Stud_2x6_1.5in_XPS_R-25, OBCminR12-Slab24R, NA, CeilR80, DoubleLowESoftCoatArgFill, ElectricHP, DWHR-eff-30, gas-furnace-ecm, HRV_81, NoPV, NA, NA, S, Generation44., 
391, 1, 778, 4, 1, 44, 3872.6, 73.6, 3378.2, 0.0, 3378.2, 3378.2, 0.0, 0.0, 0.0, 0.0, 34.6, 1.6, 2.4, 7.3, 31.5, 21582.8, 0.0, 0.0, 12361.0, 0.0, 9095.7, 0.0, 1.0, 10439.6, 104.0, 60.3, 0.0, 0.2, 83718.4, 63712.4, Ottawa, MediumSFD, ACH_0_6, DblStud_12in_cell_R-41, OBCminR12-Slab0R, NA, CeilR90, MG-HP-Double, ElectricHP, DWHR-eff-42, CCASHP, HRV_60, NoPV, NA, NA, S, Generation44., 
