Scenario,ID,Opt-ACH,Opt-GenericWall_1Layer_definitions,Opt-H2KFoundation,Opt-ExposedFloor,Opt-Ceilings,Opt-CasementWindows,Opt-DHWSystem,Opt-DWHRSystem,Opt-HVACSystem,Opt-HRVSpec,Opt-H2K-PV
Rerun,9683, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR100, HG-avg-Triple,BaseDHW,none,basefurnace,NA,NA
Rerun,9684, ACH_1_0,Stud_2x6_R16, STEP_R16FDN_R11_under,NA, CeilR60,LG-avg-Double, ElectricStorage, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9685, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR100,LG-avg-Double, HPHotWater,none,basefurnace, HRV_60,NA
Rerun,9686, ACH_0_6, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA, CeilR100,LG-avg-Double, GasInstantaneous,none,basefurnace,NA,NA
Rerun,9687, ACH_1_0,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,basefurnace, HRV_84,NA
Rerun,9688, ACH_0_6, Stud_2x6_XPS_R-22, STEP_R20FDN_R0_under,NA, CeilR60,LG-avg-Double,BaseDHW,none,basefurnace, HRV_70,NA
Rerun,9689, ACH_2_5,Stud_2x6_R16, STEP_R16FDN_R11_under,NA, CeilR50, MG-i89-Double, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,9690, ACH_1_5, Stud_2x6_XPS_R-30, STEP_R20FDN_R20_under,NA, CeilR70,LG-avg-Double,BaseDHW,none,gas-furnace-ecm, HRV_60,NA
Rerun,9691,ACH_3_5, Stud_2x6_R18, STEP_R25FDN_R11_under,NA,CeilR40, MG-i89-Double, HPHotWater,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9692, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40,LG-avg-Double, HPHotWater, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9693, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R15_under,NA, CeilR100,LG-avg-Double, HPHotWater, DWHR-eff-55,basefurnace,NA,NA
Rerun,9694, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40, LG-avg-Triple,BaseDHW, DWHR-eff-55,gas-furnace-ecm, HRV_70,NA
Rerun,9695, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60,LG-avg-Double, HPHotWater, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9696,ACH_3_5, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double,BaseDHW, DWHR-eff-30, ComboHeatA, HRV_75,NA
Rerun,9697, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R11_under,NA,CeilR40, MG-i89-Double, GasInstantaneous, DWHR-eff-55,basefurnace,NA,NA
Rerun,9698,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R11_under,NA, CeilR100, MG-HP-Double,BaseDHW,none,basefurnace,NA,NA
Rerun,9699, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA, CeilR60, HG-avg-Triple, GasInst_Low,none,gas-furnace-ecm,NA,NA
Rerun,9700,ACH_3_5,Stud_2x6_R16, STEP_R20FDN_R20_under,NA,CeilR40, HG-avg-Triple, ElectricStorage,none,gas-furnace-ecm,NA,NA
Rerun,9701,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R15_under,NA, CeilR100,LG-avg-Double, GasInst_Low,none,basefurnace,NA,NA
Rerun,9702, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-55,basefurnace, HRV_84,NA
Rerun,9703, ACH_0_6, Stud_2x6_XPS_R-22, STEP_BaseFDN_R15_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace,NA,NA
Rerun,9704, ACH_0_6,Stud_2x6_R16, STEP_R16FDN_R0_under,NA,CeilR40, LG-avg-Triple, GasInstantaneous,none,basefurnace,NA,NA
Rerun,9705, ACH_2_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none, ComboHeatA, HRV_84,NA
Rerun,9706, ACH_0_6, Stud_2x6_R18, STEP_R16FDN_R0_under,NA, CeilR70,LG-avg-Double, HPHotWater,  DWHR-eff-42, ComboHeatA,NA,NA
Rerun,9707,ACH_3_5, Stud_2x6_XPS_R-22, STEP_R25FDN_R11_under,NA, CeilR50, MG-i89-Double, ElectricStorage, DWHR-eff-30,basefurnace,NA,NA
Rerun,9708, ACH_0_6, Stud_2x6_R18, STEP_R16FDN_R0_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,9709,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40, HG-avg-Triple,BaseDHW,  DWHR-eff-42,gas-furnace-ecm, HRV_70,NA
Rerun,9710, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100, MG-HP-Double, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,9711, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR50,LG-avg-Double, GasInstantaneous, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,9712,ACH_3_5, Stud_2x6_R18, STEP_R20FDN_R20_under,NA, CeilR60, LG-avg-Triple, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,9713, ACH_1_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater, DWHR-eff-55,basefurnace, HRV_84,NA
Rerun,9714,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R0_under,NA,CeilR40, HG-i89-Triple-B,BaseDHW,none,basefurnace, HRV_84,NA
Rerun,9715, ACH_0_6,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, GasInstantaneous,  DWHR-eff-42,gas-furnace-ecm, HRV_84,NA
Rerun,9716,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R11_under,NA, CeilR70,LG-avg-Double, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,9717, ACH_1_5,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR50, MG-i89-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9718, ACH_1_5, Stud_2x6_R18, STEP_R20FDN_R0_under,NA, CeilR60,LG-avg-Double, ElectricStorage, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9719, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR60,LG-avg-Double, GasInst_Low,  DWHR-eff-42, ComboHeatA, HRV_84,NA
Rerun,9720,ACH_3_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA,CeilR40, HG-i89-Triple-B, GasInstantaneous,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9721, ACH_2_5, Stud_2x6_XPS_R-30,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, GasInst_Low, DWHR-eff-55,gas-furnace-ecm, HRV_84,NA
Rerun,9722, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR80,LG-avg-Double, ElectricStorage, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9723, ACH_0_6,Stud_2x6_R16, STEP_R20FDN_R20_under,NA,CeilR40,LG-avg-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9724,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R11_under,NA, CeilR100,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_84,NA
Rerun,9725,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9726,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR100, LG-avg-Triple, HPHotWater, DWHR-eff-30,basefurnace,NA,NA
Rerun,9727, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,basefurnace, HRV_84,NA
Rerun,9728,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R16FDN_R0_under,NA, CeilR100, MG-HP-Double,BaseDHW, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,9729, ACH_1_5, Stud_2x6_XPS_R-30, STEP_R25FDN_R20_under,NA, CeilR50,LG-avg-Double,BaseDHW,none,basefurnace, HRV_70,NA
Rerun,9730, ACH_0_6, Stud_2x6_R18, STEP_R25FDN_R20_under,NA, CeilR100,LG-avg-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9731, ACH_1_5, Stud_2x6_R18, STEP_R16FDN_R11_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9732, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR100, MG-HP-Double,BaseDHW,none,basefurnace, HRV_84,NA
Rerun,9733, ACH_2_5,Stud_2x6_R16, STEP_R16FDN_R20_under,NA, CeilR80, MG-i89-Double, GasInst_Low, DWHR-eff-30,gas-furnace-ecm, HRV_60,NA
Rerun,9734,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R15_under,NA, CeilR80, HG-i89-Triple-B,BaseDHW, DWHR-eff-30,basefurnace,NA,NA
Rerun,9735, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR50,LG-avg-Double, GasInst_Low,  DWHR-eff-42,gas-furnace-ecm, HRV_84,NA
Rerun,9736,ACH_3_5, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA,CeilR40, MG-i89-Double,BaseDHW, DWHR-eff-30,gas-furnace-ecm, HRV_70,NA
Rerun,9737, ACH_1_0,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR70, HG-avg-Triple,BaseDHW,none,gas-furnace-ecm,NA,NA
Rerun,9738, ACH_1_0, Stud_2x6_R18, STEP_R25FDN_R20_under,NA, CeilR100,LG-avg-Double, ElectricStorage,none,basefurnace,NA,NA
Rerun,9739, ACH_0_6,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR60, MG-i89-Double,BaseDHW,  DWHR-eff-42,gas-furnace-ecm, HRV_84,NA
Rerun,9740,ACH_3_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR50, HG-i89-Triple-B,BaseDHW, DWHR-eff-55,gas-furnace-ecm, HRV_84,NA
Rerun,9741, ACH_1_5,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA, CeilR50, MG-i89-Double, GasInstantaneous,none,basefurnace, HRV_60,NA
Rerun,9742,ACH_3_5,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA, CeilR80, MG-HP-Double, HPHotWater,none,basefurnace, HRV_60,NA
Rerun,9743, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R0_under,NA, CeilR100,LG-avg-Double, HPHotWater,none, ComboHeatA,NA,NA
Rerun,9744,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA,CeilR40, MG-HP-Double, GasInstantaneous, DWHR-eff-30,gas-furnace-ecm, HRV_70,NA
Rerun,9745, ACH_0_6, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double,BaseDHW, DWHR-eff-30,basefurnace,NA,NA
Rerun,9746, ACH_0_6, Stud_2x6_R18, STEP_R25FDN_R11_under,NA,CeilR40, LG-avg-Triple,BaseDHW, DWHR-eff-30,basefurnace,NA,NA
Rerun,9747, ACH_2_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, GasInstantaneous, DWHR-eff-30,gas-furnace-ecm, HRV_75,NA
Rerun,9748,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R15_under,NA, CeilR50,LG-avg-Double, HPHotWater,none,gas-furnace-ecm,NA,NA
Rerun,9749, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R20_under,NA, CeilR60,LG-avg-Double, GasInst_Low,none,basefurnace, HRV_70,NA
Rerun,9750, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA, CeilR100, MG-i89-Double, HPHotWater,  DWHR-eff-42, ComboHeatA, HRV_60,NA
Rerun,9751, ACH_2_5,Stud_2x6_R16, STEP_R20FDN_R20_under,NA, CeilR60,LG-avg-Double, HPHotWater, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,9752, ACH_2_5,Stud_2x6_R16, STEP_R20FDN_R20_under,NA, CeilR70, MG-HP-Double, ElectricStorage, DWHR-eff-30,gas-furnace-ecm,NA,NA
Rerun,9753,ACH_3_5, Stud_2x6_XPS_R-22, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double, HPHotWater, DWHR-eff-55, ComboHeatA, HRV_84,NA
Rerun,9754, ACH_2_5, Stud_2x6_XPS_R-30, STEP_BaseFDN_R11_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_70,NA
Rerun,9755, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA, CeilR70,LG-avg-Double, HPHotWater, DWHR-eff-30, ComboHeatA, HRV_70,NA
Rerun,9756, ACH_1_0, Stud_2x4_2in_XPS_R-24, STEP_R25FDN_R11_under,NA,CeilR40,LG-avg-Double,BaseDHW,none,basefurnace, HRV_60,NA
Rerun,9757, ACH_1_0,Stud_2x6_R16, STEP_R16FDN_R15_under,NA,CeilR40, MG-i89-Double, GasInst_Low, DWHR-eff-55,basefurnace,NA,NA
Rerun,9758,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR100,LG-avg-Double, HPHotWater,none,gas-furnace-ecm, HRV_84,NA
Rerun,9759, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R11_under,NA, CeilR50, HG-avg-Triple, GasInst_Low, DWHR-eff-30,basefurnace,NA,NA
Rerun,9760, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R20_under,NA, CeilR60, MG-i89-Double, GasInstantaneous,none,basefurnace,NA,NA
Rerun,9761, ACH_1_0,Stud_2x6_R16, STEP_R20FDN_R11_under,NA,CeilR40, LG-avg-Triple,BaseDHW,  DWHR-eff-42,gas-furnace-ecm, HRV_60,NA
Rerun,9762, ACH_2_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR100, LG-avg-Triple, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9763, ACH_0_6,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double, HPHotWater,none,basefurnace, HRV_60,NA
Rerun,9764,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_BaseFDN_R20_under,NA, CeilR100, LG-avg-Triple, GasInstantaneous,none,gas-furnace-ecm,NA,NA
Rerun,9765,ACH_3_5,Stud_2x6_R16, STEP_R16FDN_R0_under,NA, CeilR50, HG-avg-Triple, ElectricStorage, DWHR-eff-30,basefurnace,NA,NA
Rerun,9766, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R15_under,NA, CeilR60, MG-i89-Double,BaseDHW,  DWHR-eff-42,gas-furnace-ecm, HRV_75,NA
Rerun,9767, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR80, MG-HP-Double,BaseDHW, DWHR-eff-55,basefurnace, HRV_84,NA
Rerun,9768, ACH_0_6, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA, CeilR80,LG-avg-Double,BaseDHW,  DWHR-eff-42,gas-furnace-ecm, HRV_60,NA
Rerun,9769, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA,CeilR40,LG-avg-Double, HPHotWater,none,basefurnace, HRV_60,NA
Rerun,9770, ACH_2_5, Stud_2x4_2in_XPS_R-24, STEP_R20FDN_R0_under,NA, CeilR60, MG-i89-Double,BaseDHW,none,basefurnace, HRV_60,NA
Rerun,9771, ACH_0_6,Stud_2x6_R16, STEP_R20FDN_R0_under,NA, CeilR100,LG-avg-Double, GasInst_Low,none,basefurnace, HRV_75,NA
Rerun,9772,ACH_3_5,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA,CeilR40, HG-avg-Triple, ElectricStorage, DWHR-eff-55,gas-furnace-ecm,NA,NA
Rerun,9773,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R0_under,NA, CeilR60, HG-i89-Triple-B,BaseDHW, DWHR-eff-55,basefurnace,NA,NA
Rerun,9774, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R11_under,NA, CeilR50,LG-avg-Double, GasInst_Low, DWHR-eff-55, ComboHeatA, HRV_60,NA
Rerun,9775, ACH_2_5,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA,CeilR40, HG-i89-Triple-B,BaseDHW, DWHR-eff-55,gas-furnace-ecm,NA,NA
Rerun,9776,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60,LG-avg-Double, HPHotWater, DWHR-eff-55,gas-furnace-ecm, HRV_75,NA
Rerun,9777, ACH_2_5, Stud_2x6_EPS_R-40, STEP_R20FDN_R11_under,NA, CeilR50,LG-avg-Double,BaseDHW,none,basefurnace, HRV_60,NA
Rerun,9778, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60,LG-avg-Double, ElectricStorage,none,basefurnace, HRV_84,NA
Rerun,9779, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R20_under,NA, CeilR100, MG-i89-Double,BaseDHW,none,gas-furnace-ecm, HRV_84,NA
Rerun,9780, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double, HPHotWater, DWHR-eff-55,basefurnace, HRV_60,NA
Rerun,9781, ACH_2_5,Stud_2x6_R16, STEP_R16FDN_R11_under,NA, CeilR60,LG-avg-Double, HPHotWater,none,gas-furnace-ecm, HRV_75,NA
Rerun,9782,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R25FDN_R20_under,NA,CeilR40,LG-avg-Double,BaseDHW, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9783,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R15_under,NA, CeilR100, HG-i89-Triple-B,BaseDHW,none,gas-furnace-ecm,NA,NA
Rerun,9784, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60,LG-avg-Double, GasInstantaneous,none,gas-furnace-ecm, HRV_60,NA
Rerun,9785,ACH_3_5, Stud_2x6_R18, STEP_R20FDN_R20_under,NA,CeilR40, LG-avg-Triple, GasInst_Low, DWHR-eff-55,gas-furnace-ecm, HRV_84,NA
Rerun,9786,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R15_under,NA, CeilR70,LG-avg-Double, HPHotWater,  DWHR-eff-42,gas-furnace-ecm, HRV_75,NA
Rerun,9787,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA, CeilR50,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace,NA,NA
Rerun,9788, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R15_under,NA, CeilR50,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_70,NA
Rerun,9789,ACH_3_5, Stud_2x6_EPS_R-40, STEP_BaseFDN_R20_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-55,gas-furnace-ecm,NA,NA
Rerun,9790, ACH_0_6,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,  DWHR-eff-42,gas-furnace-ecm,NA,NA
Rerun,9791, ACH_1_5,Stud_2x6_R16, STEP_R16FDN_R11_under,NA, CeilR60, MG-i89-Double, ElectricStorage,none,gas-furnace-ecm,NA,NA
Rerun,9792, ACH_2_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR60,LG-avg-Double, GasInstantaneous, DWHR-eff-30, ComboHeatA, HRV_60,NA
Rerun,9793, ACH_0_6, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR100,LG-avg-Double,BaseDHW,none,basefurnace, HRV_84,NA
Rerun,9794, ACH_1_5, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR70, MG-i89-Double, GasInst_Low,none,basefurnace, HRV_60,NA
Rerun,9795,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40, MG-HP-Double, GasInstantaneous,none, ComboHeatA, HRV_84,NA
Rerun,9796, ACH_2_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR50,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace, HRV_60,NA
Rerun,9797,ACH_3_5, Stud_2x6_XPS_R-22,STEP_BaseFDN_R0_under,NA, CeilR50, MG-i89-Double,BaseDHW,  DWHR-eff-42, ComboHeatA, HRV_60,NA
Rerun,9798, ACH_0_6, Stud_2x6_R18, STEP_R20FDN_R11_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none,basefurnace,NA,NA
Rerun,9799, ACH_0_6, Stud_2x6_R18, STEP_R16FDN_R0_under,NA, CeilR70,LG-avg-Double, ElectricStorage,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9800, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R20_under,NA,CeilR40, MG-i89-Double,BaseDHW, DWHR-eff-55,gas-furnace-ecm, HRV_60,NA
Rerun,9801, ACH_0_6, Stud_2x6_R18, STEP_BaseFDN_R20_under,NA, CeilR100,LG-avg-Double, GasInstantaneous,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9802, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R20_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none,gas-furnace-ecm, HRV_75,NA
Rerun,9803,ACH_3_5, Stud_2x6_R18, STEP_R20FDN_R11_under,NA,CeilR40, MG-i89-Double, HPHotWater, DWHR-eff-55,basefurnace,NA,NA
Rerun,9804, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R11_under,NA, CeilR60,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace,NA,NA
Rerun,9805,ACH_3_5, Stud_2x6_EPS_R-40, STEP_R16FDN_R0_under,NA, CeilR50,LG-avg-Double, GasInstantaneous,none,gas-furnace-ecm,NA,NA
Rerun,9806,ACH_3_5, Stud_2x4_2in_XPS_R-24, STEP_BaseFDN_R11_under,NA,CeilR40, MG-i89-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_84,NA
Rerun,9807, ACH_2_5, Stud_2x4_2in_XPS_R-24,STEP_BaseFDN_R0_under,NA, CeilR80, MG-i89-Double, GasInst_Low, DWHR-eff-30,basefurnace,NA,NA
Rerun,9808,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R0_under,NA, CeilR80, HG-avg-Triple,BaseDHW,none,gas-furnace-ecm, HRV_60,NA
Rerun,9809,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR60, LG-avg-Triple, GasInst_Low, DWHR-eff-30, ComboHeatA, HRV_60,NA
Rerun,9810,ACH_3_5, Stud_2x6_R18, STEP_R25FDN_R11_under,NA, CeilR60, HG-avg-Triple,BaseDHW, DWHR-eff-55,basefurnace,NA,NA
Rerun,9811, ACH_2_5,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR70, HG-avg-Triple, GasInst_Low,none,gas-furnace-ecm,NA,NA
Rerun,9812,ACH_3_5, Stud_2x6_EPS_R-40,STEP_BaseFDN_R0_under,NA,CeilR40,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_84,NA
Rerun,9813,ACH_3_5, Stud_2x6_R18, STEP_R25FDN_R0_under,NA, CeilR80,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace, HRV_60,NA
Rerun,9814, ACH_1_5,Stud_2x6_R16, STEP_R25FDN_R11_under,NA,CeilR40,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace,NA,NA
Rerun,9815, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA, CeilR70,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_84,NA
Rerun,9816, ACH_1_5, Stud_2x6_XPS_R-22, STEP_R16FDN_R15_under,NA,CeilR40,LG-avg-Double, GasInst_Low,none,basefurnace, HRV_60,NA
Rerun,9817,ACH_3_5, Stud_2x6_XPS_R-30,STEP_BaseFDN_R0_under,NA, CeilR60, MG-i89-Double, GasInst_Low, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9818,ACH_3_5, Stud_2x6_XPS_R-22, STEP_R25FDN_R11_under,NA, CeilR100,LG-avg-Double, ElectricStorage,none,basefurnace, HRV_84,NA
Rerun,9819, ACH_0_6,Stud_2x6_R16,STEP_BaseFDN_R0_under,NA, CeilR100,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace, HRV_70,NA
Rerun,9820, ACH_2_5, Stud_2x6_R18, STEP_R25FDN_R11_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,gas-furnace-ecm, HRV_84,NA
Rerun,9821,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R15_under,NA, CeilR100,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace, HRV_84,NA
Rerun,9822, ACH_2_5,Stud_2x6_R16, STEP_R20FDN_R0_under,NA, CeilR60,LG-avg-Double, HPHotWater,  DWHR-eff-42,basefurnace, HRV_70,NA
Rerun,9823,ACH_3_5, Stud_2x6_XPS_R-30, STEP_R16FDN_R11_under,NA, CeilR100,LG-avg-Double, ElectricStorage,none,basefurnace, HRV_84,NA
Rerun,9824, ACH_0_6,Stud_2x6_R16, STEP_R25FDN_R15_under,NA,CeilR40,LG-avg-Double, GasInst_Low,none,gas-furnace-ecm, HRV_60,NA
Rerun,9825, ACH_0_6, Stud_2x6_R18, STEP_R25FDN_R11_under,NA, CeilR50, MG-i89-Double,BaseDHW,none,basefurnace,NA,NA
Rerun,9826,ACH_3_5, Stud_2x6_R18, STEP_BaseFDN_R20_under,NA,CeilR40, HG-avg-Triple,BaseDHW,none, ComboHeatA,NA,NA
Rerun,9827,ACH_3_5,Stud_2x6_R16, STEP_R25FDN_R20_under,NA, CeilR100, MG-i89-Double, ElectricStorage, DWHR-eff-30,basefurnace, HRV_60,NA
Rerun,9828, ACH_0_6, Stud_2x6_R18, STEP_R20FDN_R20_under,NA,CeilR40,LG-avg-Double, GasInstantaneous, DWHR-eff-30,basefurnace,NA,NA
Rerun,9829, ACH_0_6,Stud_2x6_R16, STEP_BaseFDN_R15_under,NA, CeilR50,LG-avg-Double, GasInstantaneous, DWHR-eff-30, ComboHeatA, HRV_60,NA
Rerun,9830, ACH_0_6, Stud_2x6_R18,STEP_BaseFDN_R0_under,NA, CeilR50,LG-avg-Double, GasInstantaneous,none,basefurnace, HRV_84,NA
Rerun,9831,ACH_3_5, Stud_2x6_R18, STEP_R16FDN_R0_under,NA,CeilR40, MG-i89-Double, ElectricStorage, DWHR-eff-30, ComboHeatA, HRV_84,NA
